Team,tm1,tm2,Picks Recorded,Win Rate
BROCK,BYRON,LEON,48,0.375
BYRON,DARRYL,PIPER,48,0.4375
DARRYL,GROM,KIT,48,0.6875
BELLE,GENE,RICO,48,0.6875
LEON,RICO,STU,47,0.531914894
BYRON,GRAY,PIPER,47,0.446808511
COLT,LEON,RICO,47,0.574468085
BYRON,GRAY,GUS,47,0.404255319
GROM,LEON,PIPER,47,0.595744681
CARL,GUS,RICO,47,0.510638298
CARL,PIPER,RICO,47,0.510638298
BELLE,LEON,PIPER,47,0.489361702
ANGELO,GENE,PIPER,46,0.52173913
BROCK,EDGAR,RICO,46,0.434782609
BYRON,LEON,RICO,46,0.434782609
BELLE,BROCK,BYRON,46,0.391304348
PEARL,PIPER,SPROUT,46,0.717391304
BROCK,BUSTER,PIPER,46,0.717391304
BUSTER,BYRON,GENE,46,0.717391304
LILY,PIPER,RICO,46,0.5
BROCK,RICO,STU,46,0.630434783
BROCK,GENE,MR. P,46,0.630434783
MANDY,PIPER,RICO,45,0.355555556
BROCK,CARL,GROM,45,0.6
GENE,GRAY,PEARL,45,0.577777778
GENE,GROM,LEON,45,0.555555556
BROCK,GENE,LILY,45,0.6
COLT,PIPER,RICO,45,0.444444444
DYNAMIKE,PIPER,RICO,45,0.644444444
BROCK,BYRON,PIPER,45,0.444444444
BROCK,LARRY & LAWRIE,RICO,45,0.444444444
LEON,PEARL,PIPER,45,0.566666667
GENE,MANDY,PIPER,45,0.555555556
GENE,PIPER,R-T,45,0.666666667
BELLE,BROCK,GUS,45,0.577777778
BROCK,DYNAMIKE,PIPER,45,0.366666667
BROCK,BYRON,SPROUT,45,0.377777778
GENE,MANDY,RICO,45,0.577777778
BELLE,PIPER,RICO,45,0.377777778
BYRON,GENE,PEARL,44,0.5
GUS,LARRY & LAWRIE,RICO,44,0.613636364
GRAY,LEON,PIPER,44,0.545454545
GUS,MORTIS,PIPER,44,0.590909091
JUJU,LEON,PIPER,44,0.454545455
BELLE,GRAY,PIPER,44,0.545454545
COLT,GUS,PIPER,44,0.522727273
BROCK,PIPER,R-T,44,0.613636364
BYRON,GUS,JUJU,44,0.522727273
BROCK,COLT,GUS,44,0.454545455
ANGELO,BELLE,GUS,44,0.409090909
BROCK,SPIKE,SPROUT,44,0.545454545
BYRON,COLT,LEON,43,0.372093023
BUSTER,BYRON,KIT,43,0.581395349
BROCK,COLT,LEON,43,0.511627907
DARRYL,KIT,SPROUT,43,0.627906977
BELLE,GUS,JUJU,43,0.581395349
BUSTER,GENE,GROM,43,0.790697674
GUS,PEARL,PIPER,43,0.744186047
GENE,RICO,TICK,43,0.604651163
GROM,PIPER,STU,42,0.428571429
GENE,GUS,LEON,42,0.714285714
GENE,GUS,R-T,42,0.476190476
JUJU,PIPER,RICO,42,0.476190476
PIPER,RICO,SPIKE,42,0.476190476
COLT,LEON,PIPER,42,0.523809524
COLT,DARRYL,KIT,42,0.345238095
BUSTER,GENE,RICO,42,0.5
LARRY & LAWRIE,PEARL,PIPER,42,0.571428571
EDGAR,GUS,RICO,42,0.571428571
GUS,MORTIS,RICO,42,0.595238095
BELLE,RICO,STU,42,0.261904762
GUS,MANDY,PIPER,42,0.5
GRAY,RICO,SPROUT,42,0.666666667
BELLE,GRAY,RICO,41,0.390243902
GENE,PIPER,STU,41,0.56097561
BYRON,GUS,SPROUT,41,0.43902439
BELLE,GUS,MANDY,41,0.756097561
BROCK,DARRYL,GENE,41,0.634146341
BROCK,MORTIS,RICO,41,0.780487805
BROCK,BUSTER,GENE,41,0.463414634
GENE,GUS,LARRY & LAWRIE,41,0.463414634
GENE,GUS,JUJU,41,0.56097561
BELLE,LEON,RICO,41,0.634146341
DARRYL,GUS,SPROUT,41,0.609756098
BROCK,GENE,GROM,41,0.56097561
BROCK,EDGAR,PIPER,41,0.512195122
DYNAMIKE,LEON,PIPER,41,0.487804878
BROCK,GUS,STU,40,0.425
BYRON,GENE,GRAY,40,0.525
BYRON,GENE,RICO,40,0.525
DARRYL,PIPER,SPROUT,40,0.5
CARL,GENE,RICO,40,0.675
BYRON,GUS,MANDY,40,0.475
BUSTER,GENE,GRAY,40,0.6
GENE,GUS,SPIKE,40,0.675
COLT,GENE,PIPER,40,0.325
BROCK,GENE,PEARL,40,0.6
BELLE,GENE,GROM,40,0.525
ANGELO,LEON,RICO,40,0.475
BUSTER,GUS,SPROUT,40,0.55
ANGELO,BROCK,RICO,40,0.475
GUS,JUJU,MANDY,40,0.65
BROCK,GROM,GUS,40,0.675
BROCK,GUS,PEARL,40,0.625
COLT,RICO,SPIKE,40,0.275
BYRON,GROM,GUS,40,0.575
BELLE,PIPER,SPROUT,39,0.512820513
DARRYL,KIT,SPIKE,39,0.564102564
BROCK,RICO,SPIKE,39,0.717948718
GENE,LARRY & LAWRIE,PIPER,39,0.461538462
BROCK,BYRON,GRAY,39,0.538461538
DARRYL,KIT,STU,39,0.564102564
GRAY,PIPER,TICK,39,0.641025641
LARRY & LAWRIE,PIPER,RICO,39,0.512820513
BYRON,GUS,PEARL,39,0.58974359
GENE,LEON,SPROUT,39,0.58974359
BROCK,COLT,RICO,39,0.384615385
COLT,PIPER,TICK,39,0.282051282
BROCK,GUS,MANDY,38,0.526315789
BYRON,GENE,GUS,38,0.552631579
GENE,MANDY,SPROUT,38,0.657894737
BROCK,MANDY,SPROUT,38,0.578947368
EDGAR,GUS,PIPER,38,0.710526316
BELLE,GUS,TICK,38,0.578947368
PIPER,SPROUT,STU,38,0.631578947
LEON,PIPER,STU,38,0.473684211
DYNAMIKE,GUS,RICO,38,0.578947368
BELLE,BROCK,GROM,38,0.578947368
EDGAR,LEON,PIPER,38,0.565789474
BROCK,DYNAMIKE,RICO,38,0.368421053
GRAY,PIPER,SPROUT,38,0.5
ANGELO,GUS,SPROUT,38,0.578947368
BUSTER,GUS,RICO,38,0.710526316
