Team,tm1,tm2,Picks Recorded,Win Rate
DYNAMIKE,RICO,SHELLY,63,0.404761905
BUZZ,NITA,SANDY,62,0.701612903
ASH,RICO,SURGE,62,0.588709677
DYNAMIKE,NITA,SHELLY,62,0.362903226
BUZZ,MAISIE,NITA,62,0.661290323
DYNAMIKE,FRANK,SURGE,62,0.532258065
MAISIE,SHELLY,SURGE,61,0.663934426
DYNAMIKE,GALE,SURGE,61,0.540983607
DYNAMIKE,NITA,RICO,61,0.409836066
NITA,SANDY,STU,61,0.62295082
SANDY,STU,SURGE,61,0.508196721
MAISIE,RICO,STU,60,0.6
FRANK,MAX,NITA,60,0.758333333
JACKY,SHELLY,SURGE,60,0.641666667
BUSTER,NITA,RICO,60,0.608333333
BUZZ,GALE,NITA,60,0.516666667
FRANK,MAISIE,TARA,60,0.666666667
RICO,STU,TARA,59,0.593220339
BIBI,CORDELIUS,TARA,59,0.533898305
FRANK,MAISIE,RICO,59,0.652542373
BIBI,FRANK,RICO,59,0.661016949
BUZZ,MAISIE,SURGE,59,0.694915254
CORDELIUS,NITA,SANDY,58,0.5
CORDELIUS,SURGE,TARA,58,0.50862069
GALE,RICO,TARA,58,0.50862069
NITA,ROSA,SURGE,58,0.517241379
BARLEY,NITA,SURGE,58,0.594827586
MAISIE,RICO,TARA,58,0.50862069
DYNAMIKE,EL PRIMO,NITA,58,0.793103448
FRANK,GALE,MAISIE,57,0.763157895
BIBI,MAISIE,TARA,57,0.552631579
FRANK,JACKY,RICO,57,0.885964912
FRANK,SHELLY,SURGE,57,0.526315789
GALE,MAISIE,NITA,57,0.666666667
MAISIE,SANDY,SURGE,56,0.642857143
BIBI,COLETTE,NITA,56,0.482142857
DYNAMIKE,EL PRIMO,SURGE,56,0.589285714
GRIFF,RICO,SURGE,56,0.598214286
BUZZ,DYNAMIKE,NITA,56,0.633928571
EL PRIMO,RICO,TARA,56,0.642857143
EL PRIMO,RICO,SANDY,56,0.651785714
BUZZ,JACKY,SURGE,56,0.625
BUZZ,NITA,STU,55,0.545454545
FRANK,MAX,SURGE,55,0.481818182
DARRYL,RICO,SURGE,55,0.490909091
EL PRIMO,RICO,SHELLY,55,0.636363636
FRANK,GALE,TARA,55,0.654545455
GRIFF,MAISIE,SURGE,55,0.545454545
FRANK,GALE,NITA,55,0.663636364
FRANK,MAISIE,STU,55,0.518181818
FRANK,NITA,SANDY,55,0.636363636
SHELLY,STU,SURGE,55,0.472727273
BIBI,COLETTE,SURGE,54,0.546296296
MAISIE,SANDY,TARA,54,0.62962963
RICO,SANDY,SHELLY,54,0.592592593
BULL,NITA,RICO,54,0.518518519
CORDELIUS,RICO,TARA,53,0.556603774
FRANK,JACKY,SURGE,53,0.754716981
JACKY,NITA,TARA,53,0.660377358
JACKY,RICO,SHELLY,53,0.537735849
CORDELIUS,SHELLY,SURGE,53,0.575471698
FRANK,GALE,RICO,53,0.594339623
RICO,ROSA,SURGE,53,0.547169811
CORDELIUS,RICO,SANDY,53,0.632075472
RICO,SHADE,SURGE,53,0.424528302
BUZZ,RICO,SHELLY,53,0.58490566
BUZZ,GRIFF,SURGE,53,0.490566038
DYNAMIKE,GALE,NITA,53,0.481132075
MAISIE,MORTIS,RICO,52,0.480769231
EL PRIMO,MORTIS,RICO,52,0.423076923
GALE,STU,SURGE,52,0.461538462
JACKY,MAISIE,TARA,52,0.634615385
BIBI,NITA,STU,52,0.692307692
KENJI,NITA,SURGE,52,0.634615385
BUZZ,CORDELIUS,RICO,52,0.461538462
EL PRIMO,NITA,SHELLY,52,0.567307692
EL PRIMO,GALE,NITA,52,0.807692308
CORDELIUS,JACKY,NITA,52,0.701923077
BIBI,JACKY,SURGE,52,0.644230769
BUZZ,MAISIE,TARA,52,0.644230769
BULL,GALE,SURGE,51,0.558823529
CHESTER,NITA,SURGE,51,0.529411765
BIBI,JACKY,MAISIE,51,0.843137255
MAISIE,NITA,STU,51,0.617647059
BIBI,CORDELIUS,NITA,51,0.509803922
BUZZ,RICO,SPIKE,50,0.47
EL PRIMO,GALE,RICO,50,0.42
BUZZ,DYNAMIKE,SURGE,50,0.66
CORDELIUS,DYNAMIKE,NITA,50,0.61
BIBI,COLT,SURGE,50,0.58
MORTIS,SHELLY,SURGE,50,0.48
NITA,STU,TARA,50,0.64
SANDY,SHELLY,SURGE,50,0.6
DYNAMIKE,MAISIE,RICO,50,0.47
FRANK,NITA,SHELLY,50,0.55
BIBI,SHELLY,TARA,50,0.55
JACKY,MAISIE,SURGE,49,0.816326531
MAISIE,STU,SURGE,49,0.5
BIBI,BUZZ,GALE,49,0.459183673
JACKY,NITA,SHELLY,49,0.724489796
CORDELIUS,FRANK,SURGE,49,0.612244898
JACKY,MAISIE,RICO,49,0.591836735
BIBI,MAISIE,SHELLY,49,0.591836735
RICO,SANDY,TARA,49,0.602040816
COLETTE,RICO,TARA,49,0.346938776
BUZZ,MAISIE,SANDY,49,0.540816327
BUZZ,MORTIS,RICO,49,0.418367347
GRIFF,NITA,RICO,49,0.5
DYNAMIKE,FRANK,RICO,49,0.357142857
BIBI,STU,TARA,49,0.571428571
CORDELIUS,DYNAMIKE,SURGE,49,0.459183673
BIBI,GALE,NITA,48,0.6875
BUZZ,GALE,RICO,48,0.583333333
ASH,RICO,SHELLY,48,0.510416667
FRANK,RICO,SPIKE,48,0.510416667
GALE,NITA,SANDY,48,0.770833333
NITA,RICO,SPIKE,48,0.604166667
MAISIE,NITA,SHELLY,48,0.71875
BIBI,NITA,SPIKE,48,0.708333333
FRANK,RICO,SANDY,48,0.6875
CORDELIUS,GALE,NITA,47,0.446808511
MAX,NITA,SURGE,47,0.489361702
BUZZ,DYNAMIKE,GALE,47,0.563829787
EL PRIMO,STU,SURGE,47,0.510638298
EL PRIMO,JACKY,RICO,47,0.734042553
GALE,NITA,SHELLY,47,0.659574468
EL PRIMO,SANDY,TARA,47,0.70212766
MAISIE,RICO,SHELLY,47,0.414893617
CORDELIUS,MAISIE,SURGE,47,0.478723404
BIBI,BUZZ,TARA,46,0.586956522
