Team,tm1,tm2,Picks Recorded,Win Rate
BUZZ,CHESTER,SURGE,75,0.573333333
GALE,RICO,SHELLY,74,0.486486486
BULL,BUZZ,TARA,74,0.662162162
BUZZ,RICO,TARA,74,0.648648649
BULL,GENE,GRIFF,73,0.479452055
NITA,SHELLY,SURGE,73,0.397260274
BULL,GROM,JACKY,73,0.589041096
CHESTER,RICO,SURGE,73,0.301369863
FRANK,SHELLY,TARA,72,0.638888889
GRIFF,RICO,ROSA,72,0.5
JANET,RICO,SHELLY,72,0.597222222
BUSTER,RICO,SHELLY,72,0.652777778
BIBI,BULL,SHELLY,71,0.394366197
DOUG,JACKY,RICO,71,0.704225352
CORDELIUS,SHELLY,SURGE,70,0.471428571
BULL,GENE,TARA,70,0.571428571
DOUG,SHELLY,TARA,70,0.657142857
JANET,SHELLY,SURGE,70,0.557142857
BO,JACKY,RICO,69,0.608695652
FRANK,JACKY,RICO,69,0.579710145
BUZZ,FRANK,SURGE,69,0.536231884
BULL,CHESTER,JACKY,69,0.550724638
GENE,JACKY,TARA,69,0.652173913
GENE,GRIFF,RICO,69,0.420289855
BULL,ROSA,SURGE,68,0.485294118
BULL,CHESTER,TARA,68,0.661764706
BO,GENE,SHELLY,68,0.676470588
GENE,NITA,SHELLY,67,0.626865672
BUZZ,DOUG,RICO,67,0.492537313
BULL,CHESTER,SHELLY,67,0.417910448
BUZZ,FRANK,SHELLY,67,0.582089552
JACKY,JANET,RICO,67,0.611940299
BIBI,RICO,SHELLY,67,0.358208955
FRANK,JACKY,TARA,66,0.757575758
CHESTER,JACKY,TARA,66,0.712121212
BUZZ,EL PRIMO,RICO,66,0.439393939
BIBI,JACKY,SHELLY,66,0.696969697
BUSTER,BUZZ,RICO,66,0.621212121
BULL,JACKY,TARA,66,0.621212121
BUSTER,JACKY,SHELLY,66,0.712121212
GENE,SANDY,SHELLY,65,0.676923077
JACKY,NITA,RICO,65,0.507692308
BUZZ,GALE,RICO,65,0.538461538
CHESTER,DOUG,SHELLY,65,0.676923077
BULL,FRANK,RICO,65,0.538461538
CHESTER,RICO,TARA,65,0.538461538
NITA,ROSA,SHELLY,64,0.453125
BO,BULL,RICO,64,0.5625
BULL,NITA,SHELLY,64,0.53125
EDGAR,RICO,SHELLY,64,0.484375
BULL,JANET,SHELLY,64,0.765625
DOUG,FRANK,SHELLY,64,0.6875
BULL,CHESTER,RICO,64,0.453125
BO,JACKY,SURGE,63,0.682539683
BUSTER,SHELLY,SURGE,63,0.444444444
BUZZ,JACKY,NITA,63,0.650793651
DARRYL,JACKY,SHELLY,63,0.603174603
JACKY,JANET,SHELLY,62,0.725806452
BO,CHESTER,SHELLY,62,0.629032258
GENE,JACKY,NITA,62,0.629032258
BUZZ,CORDELIUS,SHELLY,61,0.475409836
CROW,RICO,SHELLY,61,0.590163934
BO,SHELLY,TARA,61,0.672131148
DOUG,GENE,JACKY,61,0.721311475
FRANK,GENE,SURGE,61,0.639344262
CHESTER,GENE,JACKY,61,0.639344262
GALE,JACKY,RICO,60,0.533333333
FRANK,SURGE,TARA,60,0.466666667
BUZZ,GRIFF,SURGE,60,0.583333333
CHESTER,GRIFF,SHELLY,60,0.516666667
BULL,GALE,SHELLY,60,0.483333333
CHESTER,JACKY,SURGE,60,0.633333333
CORDELIUS,JACKY,SHELLY,60,0.65
EDGAR,JACKY,SHELLY,60,0.516666667
BUZZ,GALE,SURGE,60,0.5
BULL,GRIFF,RICO,59,0.440677966
BUZZ,GENE,JACKY,59,0.627118644
BUZZ,EL PRIMO,SURGE,59,0.542372881
RICO,SHELLY,SPIKE,59,0.474576271
CROW,JACKY,SHELLY,59,0.627118644
BULL,EL PRIMO,ROSA,59,0.457627119
BULL,JANET,RICO,59,0.440677966
GROM,JACKY,ROSA,59,0.677966102
BULL,CORDELIUS,SHELLY,59,0.440677966
BUZZ,RICO,SPIKE,58,0.5
BULL,EL PRIMO,SHELLY,58,0.517241379
BUZZ,DARRYL,RICO,58,0.448275862
BULL,DOUG,GENE,58,0.465517241
CHESTER,SURGE,TARA,58,0.5
BUZZ,R-T,SHELLY,58,0.655172414
BULL,CORDELIUS,RICO,58,0.413793103
BULL,NITA,RICO,58,0.310344828
BULL,BUZZ,FRANK,58,0.517241379
EL PRIMO,SHELLY,SURGE,58,0.5
CHESTER,EL PRIMO,SHELLY,58,0.413793103
BUZZ,COLETTE,SURGE,58,0.620689655
BULL,DOUG,JACKY,58,0.603448276
BULL,R-T,SHELLY,58,0.5
EDGAR,SHELLY,TARA,58,0.689655172
BULL,CHESTER,GENE,57,0.473684211
DOUG,GENE,RICO,57,0.50877193
GENE,GRIFF,JACKY,57,0.719298246
BUZZ,GRIFF,RICO,57,0.456140351
R-T,RICO,SHELLY,57,0.438596491
BULL,FRANK,JACKY,57,0.649122807
BUZZ,EL PRIMO,SHELLY,57,0.49122807
EL PRIMO,RICO,TARA,57,0.49122807
BULL,BUZZ,CHESTER,57,0.50877193
EL PRIMO,JACKY,TARA,57,0.701754386
BUSTER,GENE,JACKY,56,0.696428571
EL PRIMO,JACKY,RICO,56,0.535714286
EL PRIMO,GENE,SHELLY,56,0.535714286
BUSTER,GENE,RICO,55,0.363636364
EL PRIMO,JACKY,SURGE,55,0.636363636
BULL,RICO,SPIKE,55,0.4
DARRYL,SHELLY,SURGE,55,0.418181818
BUZZ,ROSA,TARA,55,0.690909091
BUZZ,DOUG,ROSA,55,0.654545455
KENJI,RICO,SHELLY,55,0.381818182
BUSTER,BUZZ,SURGE,55,0.618181818
BIBI,JACKY,RICO,55,0.490909091
BO,DOUG,JACKY,55,0.836363636
BUZZ,EL PRIMO,JACKY,55,0.527272727
BO,BULL,CHESTER,54,0.425925926
NITA,RICO,ROSA,54,0.574074074
GENE,GRIFF,ROSA,54,0.611111111
CHESTER,GENE,ROSA,54,0.537037037
DARRYL,GENE,SHELLY,54,0.555555556
BUZZ,CHESTER,ROSA,54,0.592592593
BUZZ,ROSA,SURGE,54,0.425925926
FRANK,GENE,RICO,54,0.481481481
FRANK,GENE,ROSA,54,0.518518519
GALE,ROSA,SHELLY,54,0.555555556
BO,FRANK,SHELLY,54,0.722222222
BIBI,ROSA,SHELLY,54,0.574074074
BO,RICO,ROSA,54,0.666666667
EL PRIMO,SHELLY,TARA,54,0.592592593
GRIFF,RICO,TARA,53,0.603773585
BUZZ,NITA,SURGE,53,0.547169811
GROM,NITA,SHELLY,53,0.603773585
BO,FRANK,RICO,53,0.603773585
BULL,BUSTER,SHELLY,53,0.641509434
NITA,SHELLY,TARA,53,0.754716981
FRANK,RICO,TARA,52,0.557692308
BIBI,BO,RICO,52,0.480769231
JACKY,RICO,SPIKE,52,0.596153846
CHESTER,NITA,SHELLY,52,0.538461538
GALE,SHELLY,TARA,52,0.538461538
GRIFF,ROSA,SHELLY,52,0.673076923
BULL,FRANK,TARA,52,0.576923077
BUZZ,NITA,ROSA,52,0.596153846
CORDELIUS,ROSA,SHELLY,52,0.538461538
BIBI,GENE,SHELLY,52,0.5
EDGAR,SHELLY,SURGE,52,0.653846154
BULL,CHESTER,SURGE,52,0.365384615
DOUG,NITA,SHELLY,51,0.647058824
BUZZ,COLT,SHELLY,51,0.549019608
BULL,GENE,JANET,51,0.529411765
NITA,RICO,SURGE,51,0.411764706
BUZZ,FRANK,JACKY,51,0.62745098
BUZZ,CHESTER,GRIFF,51,0.549019608
CHESTER,JACKY,ROSA,51,0.62745098
GRIFF,SHELLY,SURGE,51,0.568627451
GENE,GROM,SURGE,51,0.254901961
GRIFF,JACKY,RICO,51,0.666666667
BUZZ,GROM,SHELLY,51,0.62745098
BUZZ,DARRYL,SHELLY,51,0.411764706
BULL,GROM,SURGE,51,0.647058824
BUZZ,JACKY,TARA,51,0.705882353
EL PRIMO,NITA,SHELLY,50,0.38
BULL,NITA,TARA,50,0.38
FRANK,RICO,ROSA,50,0.44
EL PRIMO,GENE,RICO,50,0.3
BULL,GALE,RICO,50,0.3
GENE,JANET,SURGE,50,0.54
BUZZ,SPIKE,SURGE,50,0.46
BULL,NITA,ROSA,50,0.56
BULL,SANDY,SHELLY,50,0.5
JACKY,SHELLY,SPIKE,50,0.6
CHESTER,R-T,SHELLY,50,0.52
BUZZ,JANET,SHELLY,50,0.52
NITA,RICO,SHELLY,49,0.387755102
BUZZ,GENE,GRIFF,49,0.428571429
FRANK,JANET,SHELLY,49,0.795918367
BIBI,BUZZ,SHELLY,49,0.632653061
BO,BULL,ROSA,49,0.428571429
