Team,tm1,tm2,Picks Recorded,Win Rate
MORTIS,SANDY,SURGE,54,0.564814815
BUZZ,MAISIE,SANDY,54,0.703703704
JACKY,MAISIE,SURGE,54,0.611111111
MAISIE,NITA,SHELLY,54,0.62962963
FRANK,MAISIE,STU,54,0.657407407
FRANK,GALE,TARA,54,0.759259259
RICO,SANDY,SURGE,54,0.537037037
EL PRIMO,GALE,SURGE,53,0.603773585
MORTIS,RICO,SURGE,53,0.471698113
MORTIS,SURGE,TARA,53,0.613207547
BUSTER,GALE,SURGE,53,0.443396226
BUZZ,MORTIS,SURGE,53,0.509433962
FRANK,MAISIE,SPIKE,52,0.490384615
BUZZ,NITA,SHELLY,52,0.769230769
BULL,NITA,SURGE,52,0.538461538
NITA,RICO,STU,51,0.666666667
MORTIS,STU,SURGE,51,0.431372549
FRANK,RICO,SURGE,51,0.568627451
GALE,JACKY,NITA,51,0.666666667
BIBI,NITA,TARA,51,0.715686275
GALE,STU,TARA,51,0.509803922
SANDY,SPIKE,SURGE,51,0.607843137
BUZZ,MAISIE,SPIKE,51,0.549019608
BIBI,GALE,MAISIE,51,0.617647059
COLETTE,GALE,NITA,51,0.539215686
NITA,SPIKE,STU,51,0.647058824
BUZZ,NITA,RICO,51,0.696078431
GALE,SPIKE,TARA,50,0.46
COLETTE,MAISIE,SURGE,50,0.52
DYNAMIKE,SPIKE,SURGE,50,0.38
MORTIS,SHELLY,SURGE,50,0.52
EL PRIMO,RICO,SURGE,50,0.61
BUZZ,COLT,GALE,50,0.37
MORTIS,NITA,SURGE,50,0.55
COLT,SHELLY,SURGE,50,0.4
FRANK,SPIKE,SURGE,50,0.78
COLETTE,GALE,RICO,50,0.48
BIBI,JACKY,SURGE,50,0.61
EL PRIMO,SURGE,TARA,50,0.62
MAISIE,RICO,SURGE,49,0.581632653
GRIFF,RICO,SURGE,49,0.520408163
BUZZ,FRANK,GALE,49,0.62244898
BUZZ,NITA,TARA,49,0.755102041
BUZZ,COLT,NITA,49,0.612244898
COLT,SANDY,SURGE,49,0.469387755
BUZZ,GALE,RICO,49,0.489795918
FRANK,MORTIS,SURGE,48,0.375
COLETTE,RICO,SURGE,48,0.40625
BUZZ,STU,TARA,48,0.666666667
GALE,MAISIE,SHELLY,48,0.479166667
AMBER,GALE,SURGE,48,0.385416667
BUZZ,GALE,JACKY,48,0.791666667
COLETTE,MAISIE,NITA,48,0.375
FRANK,NITA,TARA,48,0.822916667
COLT,MORTIS,SURGE,47,0.446808511
JACKY,MAISIE,TARA,47,0.734042553
DYNAMIKE,JACKY,SURGE,47,0.723404255
MAISIE,SPIKE,TARA,47,0.478723404
MAISIE,RICO,STU,47,0.521276596
COLT,MAISIE,MORTIS,47,0.404255319
BIBI,MAISIE,NITA,47,0.627659574
NITA,RICO,TARA,46,0.608695652
BIBI,MAISIE,SHELLY,46,0.391304348
DARRYL,MAISIE,SURGE,46,0.543478261
COLT,GALE,SANDY,46,0.510869565
FRANK,NITA,STU,46,0.597826087
BIBI,COLETTE,SURGE,46,0.554347826
MAISIE,RICO,SPIKE,46,0.652173913
BUZZ,OTIS,SURGE,46,0.586956522
BUSTER,SANDY,SURGE,46,0.75
COLT,NITA,STU,45,0.6
JESSIE,RICO,SURGE,45,0.577777778
FRANK,NITA,SPIKE,45,0.655555556
GALE,GRIFF,STU,45,0.488888889
BIBI,STU,TARA,45,0.711111111
DARRYL,RICO,SURGE,45,0.488888889
RICO,SHELLY,SURGE,45,0.455555556
BUZZ,CORDELIUS,SURGE,45,0.555555556
BIBI,NITA,STU,45,0.666666667
SHELLY,STU,SURGE,44,0.420454545
BUZZ,GRIFF,SURGE,44,0.613636364
BIBI,MAISIE,STU,44,0.568181818
EL PRIMO,GALE,NITA,44,0.659090909
BIBI,DYNAMIKE,SURGE,44,0.306818182
LOU,NITA,SURGE,44,0.636363636
BUZZ,FRANK,SURGE,44,0.681818182
COLT,FRANK,GALE,44,0.670454545
COLETTE,COLT,GALE,43,0.38372093
MAX,SURGE,TARA,43,0.604651163
NITA,SHELLY,TARA,43,0.639534884
DYNAMIKE,NITA,SURGE,43,0.441860465
DYNAMIKE,GALE,NITA,43,0.604651163
GALE,MAISIE,SPIKE,43,0.627906977
COLT,EL PRIMO,NITA,43,0.674418605
BIBI,GALE,NITA,43,0.569767442
CLANCY,MAISIE,NITA,43,0.581395349
BUZZ,GALE,MORTIS,43,0.581395349
MAISIE,NITA,RICO,43,0.697674419
EL PRIMO,STU,SURGE,43,0.662790698
BIBI,BUZZ,TARA,43,0.593023256
EMZ,MAISIE,SURGE,43,0.406976744
COLETTE,JACKY,SURGE,43,0.744186047
DYNAMIKE,GALE,MAISIE,43,0.569767442
BUZZ,COLT,SPIKE,43,0.465116279
COLT,DYNAMIKE,SURGE,42,0.357142857
BIBI,NITA,RICO,42,0.678571429
COLT,FRANK,TARA,42,0.69047619
COLT,STU,TARA,42,0.571428571
BUZZ,MORTIS,NITA,42,0.5
CORDELIUS,NITA,STU,42,0.535714286
SANDY,STU,TARA,42,0.55952381
OTIS,STU,SURGE,42,0.416666667
BUZZ,GALE,JESSIE,42,0.535714286
CLANCY,COLT,SURGE,42,0.5
GALE,JACKY,STU,42,0.678571429
GRIFF,MAISIE,TARA,42,0.607142857
JACKY,SANDY,SURGE,42,0.726190476
BIBI,NITA,SPIKE,42,0.619047619
GALE,MAX,TARA,42,0.5
GALE,SPIKE,STU,42,0.44047619
JESSIE,NITA,SURGE,42,0.404761905
COLETTE,SURGE,TARA,42,0.44047619
EL PRIMO,SPIKE,SURGE,42,0.630952381
COLT,MAISIE,TARA,42,0.511904762
CORDELIUS,MAISIE,NITA,42,0.571428571
GALE,MORTIS,TARA,41,0.426829268
NITA,OTIS,SURGE,41,0.646341463
GALE,SANDY,TARA,41,0.634146341
BUZZ,RICO,TARA,41,0.804878049
COLT,GALE,RICO,41,0.43902439
COLETTE,SPIKE,SURGE,41,0.43902439
BIBI,BUZZ,SHELLY,41,0.56097561
JESSIE,MAISIE,SURGE,41,0.463414634
COLT,JACKY,SURGE,41,0.646341463
BUZZ,GALE,SHELLY,41,0.56097561
BUZZ,COLETTE,GALE,41,0.414634146
NITA,SHELLY,SPIKE,41,0.634146341
MAX,NITA,SURGE,41,0.487804878
FRANK,NITA,RICO,41,0.829268293
GALE,MORTIS,RICO,40,0.4875
COLT,CORDELIUS,GALE,40,0.475
COLT,MAISIE,SHELLY,40,0.525
ROSA,SURGE,TARA,40,0.5875
COLT,JACKY,MAISIE,40,0.8
GALE,MAX,SURGE,40,0.4
MORTIS,SPIKE,SURGE,40,0.4625
JACKY,NITA,TARA,40,0.7125
BIBI,MORTIS,SURGE,40,0.3625
GALE,RICO,SHELLY,40,0.5875
JACKY,STU,TARA,40,0.8
BUZZ,CHESTER,NITA,40,0.55
GALE,MAISIE,MORTIS,39,0.512820513
FRANK,MAX,SURGE,39,0.615384615
BUZZ,DYNAMIKE,SURGE,39,0.538461538
COLETTE,GALE,SURGE,39,0.564102564
SANDY,SHELLY,SURGE,39,0.538461538
BUZZ,RICO,STU,39,0.641025641
GALE,RICO,STU,39,0.692307692
BIBI,COLT,TARA,39,0.58974359
CHESTER,JACKY,SURGE,39,0.474358974
MAISIE,SANDY,STU,39,0.564102564
COLT,GALE,MORTIS,39,0.205128205
BUZZ,COLT,STU,39,0.576923077
GALE,JACKY,SPIKE,39,0.628205128
BUSTER,MAISIE,SURGE,39,0.679487179
BIBI,GALE,SANDY,39,0.602564103
BIBI,GALE,SPIKE,38,0.552631579
FRANK,MAISIE,SANDY,38,0.710526316
DYNAMIKE,SURGE,TARA,38,0.381578947
GALE,JACKY,MAISIE,38,0.605263158
NITA,SHELLY,STU,38,0.578947368
CHESTER,SPIKE,SURGE,38,0.526315789
JACKY,NITA,SANDY,38,0.710526316
NITA,SANDY,STU,38,0.605263158
GRIFF,STU,SURGE,38,0.736842105
MAISIE,MAX,STU,38,0.421052632
GROM,NITA,SURGE,38,0.565789474
GALE,JESSIE,SURGE,38,0.460526316
BUZZ,GRIFF,STU,38,0.5
GALE,OTIS,STU,38,0.671052632
BIBI,COLT,MAISIE,38,0.407894737
COLT,GRIFF,STU,38,0.407894737
JACKY,SHELLY,SURGE,38,0.657894737
COLETTE,GRIFF,MAISIE,38,0.381578947
DARRYL,SANDY,SURGE,38,0.434210526
KENJI,MAISIE,SURGE,38,0.539473684
BIBI,EL PRIMO,SURGE,38,0.657894737
BIBI,FRANK,SURGE,38,0.684210526
BIBI,SPIKE,TARA,38,0.473684211
MAISIE,OTIS,STU,38,0.671052632
BIBI,COLT,SPIKE,37,0.540540541
COLT,MAISIE,SANDY,37,0.540540541
FRANK,SHELLY,SURGE,37,0.378378378
EL PRIMO,GALE,MAISIE,37,0.72972973
EL PRIMO,SANDY,SURGE,37,0.689189189
CORDELIUS,EL PRIMO,SURGE,37,0.635135135
COLT,SPIKE,TARA,37,0.594594595
CLANCY,MAISIE,SURGE,37,0.324324324
JACKY,MAISIE,SHELLY,37,0.743243243
BIBI,GALE,RICO,37,0.567567568
ASH,SURGE,TARA,37,0.513513514
NITA,RICO,SPIKE,37,0.540540541
BUZZ,COLT,TARA,37,0.513513514
LOU,MAISIE,SURGE,37,0.567567568
COLT,MORTIS,NITA,37,0.554054054
CORDELIUS,SANDY,SURGE,37,0.445945946
NITA,OTIS,STU,37,0.702702703
BUZZ,NITA,OTIS,37,0.608108108
GALE,MAISIE,TARA,36,0.638888889
BULL,GALE,SURGE,36,0.625
COLETTE,LOU,SURGE,36,0.444444444
BIBI,COLETTE,GALE,36,0.444444444
BUSTER,NITA,SURGE,36,0.541666667
BIBI,GALE,GRIFF,36,0.611111111
COLT,DYNAMIKE,GALE,36,0.361111111
GRIFF,SHELLY,SURGE,36,0.513888889
BUZZ,CHESTER,STU,36,0.694444444
MAISIE,SANDY,TARA,36,0.680555556
BIBI,JESSIE,SURGE,36,0.486111111
BIBI,BUZZ,SANDY,36,0.583333333
BIBI,COLT,NITA,36,0.333333333
GALE,JESSIE,TARA,36,0.472222222
BUZZ,EL PRIMO,SURGE,36,0.569444444
GALE,JACKY,MORTIS,36,0.569444444
GALE,ROSA,SURGE,36,0.75
BUZZ,MAX,SURGE,36,0.472222222
MORTIS,NITA,RICO,36,0.583333333
FRANK,JACKY,TARA,36,0.75
CARL,NITA,SURGE,36,0.5
FRANK,SANDY,STU,36,0.75
DYNAMIKE,FRANK,SURGE,36,0.416666667
DARRYL,SURGE,TARA,35,0.414285714
EL PRIMO,MAISIE,NITA,35,0.685714286
GRIFF,JESSIE,SURGE,35,0.485714286
CHESTER,MAISIE,SURGE,35,0.671428571
CORDELIUS,SHELLY,SURGE,35,0.528571429
GRIFF,SPIKE,SURGE,35,0.442857143
BULL,GALE,NITA,35,0.642857143
BULL,GALE,RICO,35,0.485714286
BIBI,BUZZ,GALE,35,0.485714286
BUZZ,DYNAMIKE,NITA,35,0.6
EDGAR,RICO,SURGE,35,0.542857143
CHESTER,JACKY,NITA,34,0.661764706
BUSTER,SURGE,TARA,34,0.588235294
BUZZ,COLETTE,SPIKE,34,0.529411765
GALE,KENJI,NITA,34,0.75
COLT,SANDY,STU,34,0.397058824
CORDELIUS,GALE,NITA,34,0.602941176
CHESTER,GALE,NITA,34,0.514705882
BIBI,CHESTER,NITA,34,0.426470588
BIBI,GALE,STU,34,0.602941176
COLT,JESSIE,SURGE,34,0.397058824
NITA,RICO,SHELLY,34,0.573529412
BULL,SURGE,TARA,34,0.514705882
COLT,KENJI,SURGE,34,0.588235294
COLT,GALE,SPIKE,34,0.558823529
FRANK,JACKY,SURGE,34,0.838235294
CORDELIUS,RICO,SURGE,34,0.397058824
JESSIE,SURGE,TARA,34,0.367647059
BIBI,DARRYL,SURGE,34,0.470588235
COLT,JACKY,SANDY,34,0.764705882
BIBI,MAISIE,RICO,34,0.720588235
BUZZ,CARL,SURGE,34,0.558823529
BUZZ,EL PRIMO,NITA,34,0.470588235
BUZZ,CORDELIUS,MAISIE,34,0.617647059
EL PRIMO,MAISIE,TARA,33,0.636363636
SPIKE,STU,TARA,33,0.575757576
JACKY,MAISIE,SANDY,33,0.636363636
FRANK,SANDY,SURGE,33,0.590909091
EMZ,GALE,NITA,33,0.484848485
BIBI,GALE,TARA,33,0.484848485
GRIFF,NITA,STU,33,0.606060606
GRIFF,SANDY,SURGE,33,0.378787879
BULL,MAISIE,NITA,33,0.53030303
BIBI,CHESTER,SURGE,33,0.46969697
BUZZ,SANDY,STU,33,0.651515152
MAISIE,RICO,TARA,33,0.818181818
MAISIE,MORTIS,SURGE,33,0.454545455
COLETTE,SANDY,SURGE,33,0.636363636
BIBI,BUZZ,FRANK,33,0.560606061
GALE,SHELLY,TARA,33,0.818181818
MAISIE,SHELLY,TARA,33,0.636363636
CLANCY,NITA,SURGE,33,0.484848485
BUZZ,COLETTE,RICO,33,0.454545455
GALE,RICO,TARA,33,0.46969697
EL PRIMO,NITA,RICO,33,0.757575758
SHELLY,SPIKE,STU,33,0.606060606
CORDELIUS,NITA,SHELLY,33,0.424242424
BUZZ,GALE,SANDY,33,0.545454545
JACKY,MAISIE,MORTIS,33,0.636363636
BUZZ,JACKY,STU,33,0.575757576
LOU,RICO,SURGE,33,0.666666667
CLANCY,RICO,SURGE,33,0.378787879
BUZZ,COLETTE,TARA,33,0.515151515
BUZZ,SPIKE,STU,33,0.560606061
FANG,STU,SURGE,32,0.546875
BIBI,BUZZ,NITA,32,0.71875
BUSTER,GALE,NITA,32,0.453125
EL PRIMO,GALE,SPIKE,32,0.59375
GALE,GRIFF,TARA,32,0.578125
CLANCY,STU,SURGE,32,0.296875
BUZZ,DYNAMIKE,FRANK,32,0.5
EL PRIMO,GALE,TARA,32,0.625
FRANK,NITA,SANDY,32,0.78125
GALE,RICO,SANDY,32,0.609375
BUZZ,RICO,SPIKE,32,0.5
BUZZ,GRIFF,MAISIE,32,0.578125
CORDELIUS,GRIFF,SURGE,32,0.5625
JACKY,NITA,STU,32,0.65625
RICO,SPIKE,TARA,32,0.546875
GALE,JACKY,SANDY,32,0.765625
CHESTER,FRANK,SURGE,32,0.59375
BUZZ,SHELLY,STU,32,0.75
CHESTER,COLT,SURGE,32,0.484375
GALE,MAISIE,SANDY,32,0.40625
CORDELIUS,SPIKE,SURGE,32,0.4375
FRANK,GALE,RICO,32,0.71875
BUSTER,NITA,SANDY,32,0.59375
BIBI,GALE,JACKY,32,0.625
BIBI,SHELLY,STU,32,0.53125
BIBI,MAISIE,SPIKE,32,0.625
GALE,LARRY & LAWRIE,SURGE,32,0.390625
BIBI,CORDELIUS,NITA,32,0.53125
GALE,SHELLY,SPIKE,32,0.46875
BUZZ,GALE,GRIFF,32,0.484375
BIBI,CORDELIUS,MAISIE,32,0.46875
JESSIE,STU,SURGE,32,0.46875
MAISIE,MAX,SURGE,32,0.5
COLT,FANG,SURGE,32,0.328125
ROSA,SHELLY,SURGE,31,0.403225806
BUZZ,SQUEAK,SURGE,31,0.451612903
CORDELIUS,MAISIE,RICO,31,0.612903226
KENJI,NITA,SURGE,31,0.5
DYNAMIKE,RICO,TARA,31,0.580645161
COLETTE,GALE,SHELLY,31,0.322580645
JESSIE,SHELLY,SURGE,31,0.64516129
GALE,GRIFF,SHELLY,31,0.790322581
COLT,NITA,SPIKE,31,0.435483871
JACKY,RICO,TARA,31,0.774193548
BUZZ,LOU,SURGE,31,0.758064516
BUSTER,MAISIE,STU,31,0.596774194
