Team,tm1,tm2,Picks Recorded,Win Rate
GALE,PIPER,SURGE,42,0.5
GENE,GUS,SURGE,41,0.463414634
BUSTER,PIPER,STU,41,0.512195122
FANG,RICO,SURGE,41,0.292682927
GENE,PIPER,SURGE,41,0.512195122
COLT,JESSIE,TARA,41,0.609756098
AMBER,GUS,SURGE,41,0.487804878
BYRON,CHESTER,SURGE,41,0.390243902
CHESTER,GUS,RICO,40,0.6
MORTIS,RICO,SANDY,40,0.55
GALE,GUS,TARA,40,0.6
CHESTER,LEON,RICO,40,0.4
AMBER,GENE,SURGE,40,0.55
LEON,PENNY,SURGE,40,0.525
RICO,SANDY,TARA,40,0.8
LEON,SPIKE,SURGE,40,0.55
MORTIS,RICO,SPIKE,40,0.375
CHESTER,SANDY,TARA,40,0.525
GENE,JESSIE,STU,40,0.6
ASH,GUS,SURGE,40,0.5
KENJI,RICO,SURGE,40,0.575
DARRYL,GUS,RICO,40,0.575
MORTIS,SANDY,TARA,40,0.775
GUS,MORTIS,RICO,39,0.538461538
PENNY,SPIKE,SURGE,39,0.538461538
LEON,MORTIS,RICO,39,0.512820513
MORTIS,SPIKE,STU,39,0.666666667
GUS,PIPER,SURGE,39,0.358974359
GALE,JESSIE,STU,39,0.564102564
GALE,GUS,RICO,39,0.358974359
COLT,RICO,SURGE,39,0.435897436
GENE,MORTIS,STU,39,0.641025641
GUS,RICO,SPIKE,39,0.435897436
MORTIS,SURGE,TARA,39,0.538461538
GALE,RICO,SPIKE,39,0.512820513
GENE,PENNY,SURGE,39,0.641025641
PENNY,RICO,TARA,39,0.666666667
GALE,LEON,SANDY,38,0.5
EMZ,LEON,SURGE,38,0.657894737
CROW,RICO,STU,38,0.5
GUS,NITA,RICO,38,0.5
GALE,PENNY,SURGE,38,0.5
MORTIS,SANDY,SURGE,38,0.447368421
RICO,SPIKE,TARA,38,0.631578947
BO,SURGE,TARA,38,0.552631579
GALE,LEON,RICO,38,0.5
GALE,GENE,RICO,38,0.473684211
CROW,PIPER,RICO,37,0.540540541
GENE,LEON,STU,37,0.540540541
BYRON,STU,TARA,37,0.648648649
COLT,PIPER,STU,37,0.594594595
BUSTER,RICO,STU,37,0.486486486
MAX,RICO,STU,37,0.459459459
BUZZ,GUS,SURGE,37,0.594594595
EMZ,LEON,RICO,37,0.540540541
GUS,JANET,SURGE,37,0.567567568
SPIKE,SURGE,TARA,37,0.594594595
GENE,OTIS,TARA,37,0.486486486
BUSTER,JESSIE,RICO,37,0.567567568
KENJI,SANDY,SURGE,36,0.583333333
COLT,RICO,SANDY,36,0.388888889
BUSTER,RICO,SURGE,36,0.611111111
GENE,GUS,RICO,36,0.305555556
DYNAMIKE,RICO,SURGE,36,0.527777778
BUSTER,PENNY,RICO,36,0.527777778
GUS,JANET,RICO,36,0.555555556
GUS,MORTIS,SANDY,36,0.583333333
MAX,STU,SURGE,36,0.333333333
LEON,MAISIE,SANDY,36,0.5
JESSIE,SPIKE,TARA,36,0.805555556
GENE,LEON,MORTIS,36,0.5
GALE,PENNY,RICO,36,0.5
COLT,JESSIE,SURGE,36,0.388888889
MAISIE,PIPER,SURGE,36,0.5
COLT,SANDY,SURGE,35,0.542857143
AMBER,GUS,STU,35,0.571428571
CROW,JESSIE,NITA,35,0.514285714
COLT,MORTIS,RICO,35,0.485714286
FANG,RICO,SANDY,35,0.485714286
COLT,PIPER,SURGE,35,0.542857143
LEON,MAISIE,SURGE,35,0.485714286
GALE,GUS,STU,35,0.542857143
PENNY,SANDY,TARA,35,0.714285714
BYRON,RICO,SANDY,35,0.314285714
JESSIE,MORTIS,TARA,35,0.914285714
BYRON,CHESTER,RICO,35,0.342857143
GENE,JESSIE,SPIKE,35,0.457142857
GENE,MAX,SURGE,35,0.485714286
CROW,GENE,SURGE,35,0.657142857
GALE,GUS,SANDY,35,0.485714286
COLT,SPIKE,STU,35,0.428571429
BYRON,MORTIS,RICO,35,0.542857143
CROW,GUS,SURGE,35,0.571428571
MAX,RICO,TARA,35,0.657142857
CROW,RICO,SPIKE,35,0.542857143
JESSIE,LEON,SANDY,34,0.352941176
LOU,SURGE,TARA,34,0.647058824
CROW,SPIKE,STU,34,0.558823529
BUSTER,GENE,RICO,34,0.529411765
KENJI,RICO,SPIKE,34,0.411764706
AMBER,GUS,TARA,34,0.470588235
CHESTER,GUS,STU,34,0.558823529
MAISIE,MORTIS,SURGE,34,0.529411765
CARL,RICO,SURGE,34,0.647058824
AMBER,PIPER,SURGE,34,0.470588235
GALE,GENE,JESSIE,34,0.441176471
GUS,KENJI,RICO,34,0.411764706
CROW,SURGE,TARA,34,0.5
CROW,JESSIE,LEON,34,0.588235294
BUSTER,SANDY,SURGE,34,0.705882353
BYRON,COLT,SURGE,34,0.382352941
GUS,LEON,SANDY,34,0.5
CHESTER,GUS,LEON,34,0.558823529
GUS,MAX,SURGE,34,0.558823529
GUS,MAISIE,STU,34,0.617647059
JESSIE,MORTIS,STU,34,0.676470588
CARL,STU,SURGE,34,0.529411765
CORDELIUS,SANDY,SURGE,33,0.484848485
CHESTER,GENE,SURGE,33,0.606060606
GALE,RICO,TARA,33,0.636363636
MORTIS,SPIKE,SURGE,33,0.606060606
PIPER,SANDY,STU,33,0.515151515
MORTIS,SANDY,STU,33,0.727272727
CROW,NITA,RICO,33,0.787878788
MAISIE,SANDY,SURGE,33,0.545454545
CHESTER,CROW,RICO,33,0.575757576
LEON,PIPER,SURGE,33,0.545454545
GALE,JESSIE,TARA,33,0.606060606
COLT,LEON,STU,33,0.606060606
BUSTER,PIPER,RICO,33,0.606060606
BUZZ,CROW,RICO,33,0.363636364
CHESTER,PIPER,SURGE,33,0.606060606
BUSTER,STU,SURGE,33,0.606060606
CROW,STU,SURGE,33,0.666666667
GUS,SANDY,SPIKE,33,0.666666667
COLT,SANDY,TARA,33,0.636363636
BO,SANDY,STU,32,0.53125
BIBI,JESSIE,SURGE,32,0.6875
CROW,PIPER,SANDY,32,0.5625
CROW,MORTIS,SURGE,32,0.59375
GUS,PENNY,STU,32,0.53125
GENE,JESSIE,TARA,32,0.6875
JESSIE,SANDY,SPIKE,32,0.53125
BUSTER,STU,TARA,32,0.6875
BO,RICO,TARA,32,0.65625
CHESTER,GENE,RICO,32,0.375
LEON,SANDY,SPIKE,32,0.46875
NITA,RICO,STU,32,0.4375
GALE,MORTIS,RICO,32,0.40625
LEON,SPIKE,STU,32,0.5625
BO,STU,SURGE,32,0.59375
GUS,JESSIE,RICO,32,0.4375
COLT,GALE,RICO,32,0.5625
FANG,SANDY,SURGE,31,0.580645161
GUS,MOE,RICO,31,0.35483871
BYRON,GENE,RICO,31,0.290322581
DARRYL,GALE,RICO,31,0.64516129
GENE,LEON,TARA,31,0.483870968
BROCK,RICO,SANDY,31,0.483870968
PENNY,SPIKE,TARA,31,0.548387097
MORTIS,PIPER,TARA,31,0.516129032
GUS,LEON,TARA,31,0.64516129
GALE,LEON,PIPER,31,0.451612903
GALE,GENE,SURGE,31,0.419354839
GUS,PEARL,RICO,31,0.516129032
AMBER,GENE,RICO,31,0.419354839
BUSTER,GUS,SANDY,31,0.64516129
CHESTER,JESSIE,SURGE,31,0.35483871
CHESTER,GENE,SANDY,31,0.64516129
CROW,LEON,SANDY,31,0.451612903
CARL,LEON,SURGE,31,0.612903226
BYRON,STU,SURGE,31,0.612903226
CARL,RICO,STU,31,0.516129032
CORDELIUS,GUS,SURGE,31,0.516129032
GUS,OTIS,SURGE,31,0.483870968
GENE,GUS,STU,31,0.419354839
BUZZ,GENE,SURGE,31,0.580645161
GALE,MORTIS,SURGE,31,0.419354839
BUSTER,JESSIE,SURGE,31,0.548387097
CHESTER,GALE,RICO,31,0.483870968
JESSIE,SANDY,STU,31,0.64516129
CROW,MORTIS,RICO,31,0.483870968
COLETTE,JESSIE,RICO,31,0.419354839
MORTIS,PIPER,RICO,31,0.64516129
COLT,RICO,STU,31,0.580645161
CARL,SPIKE,SURGE,30,0.666666667
CROW,GALE,SANDY,30,0.5
BUSTER,PENNY,TARA,30,0.6
BO,JESSIE,RICO,30,0.5
GALE,GUS,MORTIS,30,0.5
FANG,JESSIE,SURGE,30,0.533333333
JESSIE,MAISIE,STU,30,0.633333333
CHESTER,STU,TARA,30,0.633333333
BO,CROW,SURGE,30,0.566666667
NITA,RICO,SURGE,30,0.6
COLT,GENE,SPIKE,30,0.533333333
SANDY,SPIKE,SURGE,30,0.566666667
NITA,STU,SURGE,30,0.366666667
GUS,PEARL,STU,30,0.666666667
CHESTER,SANDY,SURGE,30,0.633333333
CHESTER,CROW,SURGE,30,0.2
FANG,STU,SURGE,30,0.5
FANG,SPIKE,SURGE,30,0.6
BUSTER,GENE,SANDY,30,0.5
CROW,STU,TARA,30,0.666666667
PENNY,SANDY,SPIKE,30,0.6
AMBER,GALE,GENE,30,0.4
GRIFF,LEON,TARA,30,0.7
LEON,RICO,SPIKE,30,0.266666667
GUS,LEON,SPIKE,30,0.366666667
GALE,JESSIE,SPIKE,30,0.766666667
AMBER,PIPER,TARA,29,0.517241379
BUZZ,GENE,SANDY,29,0.551724138
JESSIE,STU,TARA,29,0.827586207
CROW,LEON,SURGE,29,0.551724138
AMBER,STU,SURGE,29,0.413793103
COLETTE,RICO,SURGE,29,0.551724138
COLT,GALE,GENE,29,0.448275862
COLT,GENE,RICO,29,0.517241379
FRANK,GUS,SURGE,29,0.689655172
CROW,MAISIE,RICO,29,0.551724138
COLT,SANDY,STU,29,0.586206897
GENE,JESSIE,RICO,29,0.724137931
CARL,GUS,TARA,29,0.620689655
LEON,PENNY,TARA,29,0.689655172
CARL,GENE,RICO,29,0.689655172
GUS,SPIKE,TARA,29,0.689655172
CORDELIUS,RICO,SURGE,29,0.344827586
COLT,GENE,STU,29,0.551724138
GALE,LEON,TARA,29,0.586206897
MORTIS,PIPER,STU,29,0.517241379
COLETTE,STU,SURGE,29,0.586206897
LEON,NITA,RICO,29,0.275862069
BO,SANDY,TARA,29,0.586206897
GENE,SPIKE,TARA,29,0.655172414
GENE,PENNY,RICO,28,0.321428571
CORDELIUS,JESSIE,SURGE,28,0.5
BUSTER,SANDY,STU,28,0.642857143
CORDELIUS,SURGE,TARA,28,0.428571429
BUSTER,LEON,RICO,28,0.428571429
FANG,LEON,MORTIS,28,0.428571429
BUZZ,RICO,STU,28,0.392857143
COLT,GENE,SANDY,28,0.5
GALE,MAISIE,RICO,28,0.535714286
GUS,MAISIE,RICO,28,0.607142857
GENE,PEARL,STU,28,0.571428571
CHESTER,GUS,TARA,28,0.535714286
BIBI,CROW,RICO,28,0.571428571
CARL,GUS,SANDY,28,0.75
SPIKE,STU,TARA,28,0.571428571
GENE,GUS,SANDY,28,0.357142857
CROW,MAISIE,SURGE,28,0.428571429
GENE,RICO,SANDY,28,0.392857143
GALE,PIPER,SANDY,28,0.464285714
BELLE,RICO,SURGE,28,0.607142857
BUZZ,CROW,SURGE,28,0.464285714
GALE,LEON,STU,28,0.714285714
GUS,KENJI,SANDY,28,0.607142857
GUS,PENNY,SURGE,28,0.571428571
COLT,GALE,SANDY,28,0.5
GUS,SPIKE,STU,28,0.642857143
CROW,JESSIE,STU,28,0.464285714
CHESTER,GUS,SURGE,28,0.357142857
MORTIS,STU,TARA,28,0.857142857
CORDELIUS,RICO,STU,28,0.535714286
FANG,LEON,SURGE,28,0.321428571
MORTIS,PENNY,RICO,27,0.518518519
GALE,SANDY,STU,27,0.666666667
CHESTER,GENE,TARA,27,0.518518519
BUSTER,PIPER,SANDY,27,0.62962963
LEON,MAISIE,RICO,27,0.407407407
DYNAMIKE,SURGE,TARA,27,0.555555556
CROW,SPIKE,TARA,27,0.259259259
AMBER,GUS,RICO,27,0.666666667
GALE,NITA,RICO,27,0.555555556
CHESTER,MORTIS,SURGE,27,0.444444444
CORDELIUS,GENE,SURGE,27,0.407407407
COLT,JESSIE,LEON,27,0.592592593
CHESTER,PENNY,TARA,27,0.777777778
COLT,MORTIS,SURGE,27,0.592592593
EMZ,SURGE,TARA,27,0.592592593
CROW,GENE,LEON,27,0.518518519
CROW,MAX,SURGE,27,0.555555556
COLT,CROW,STU,27,0.444444444
GENE,SANDY,STU,27,0.444444444
CARL,GUS,STU,27,0.62962963
CLANCY,SANDY,STU,27,0.518518519
COLT,SPIKE,TARA,27,0.703703704
BUSTER,PENNY,SANDY,27,0.592592593
GENE,GUS,SPIKE,27,0.703703704
GALE,SANDY,SPIKE,27,0.444444444
BO,STU,TARA,27,0.888888889
GENE,NITA,RICO,27,0.814814815
CHESTER,RICO,STU,27,0.518518519
LEON,NITA,SURGE,27,0.666666667
ASH,GUS,RICO,27,0.518518519
NITA,SPIKE,STU,26,0.730769231
BROCK,STU,SURGE,26,0.769230769
GALE,GENE,STU,26,0.5
CORDELIUS,LEON,RICO,26,0.461538462
CROW,GUS,RICO,26,0.692307692
MAISIE,STU,TARA,26,0.769230769
BO,LEON,TARA,26,0.615384615
CROW,SANDY,SURGE,26,0.615384615
GENE,NITA,SURGE,26,0.423076923
8-BIT,RICO,SURGE,26,0.615384615
KENJI,PIPER,SPIKE,26,0.576923077
GALE,GENE,TARA,26,0.538461538
PENNY,RICO,SPIKE,26,0.5
CROW,PIPER,TARA,26,0.538461538
CHESTER,JESSIE,LEON,26,0.5
COLT,STU,TARA,26,0.5
CARL,GUS,RICO,26,0.615384615
POCO,STU,SURGE,26,0.576923077
BUSTER,BYRON,SURGE,26,0.769230769
BO,LEON,MORTIS,26,0.576923077
BUZZ,RICO,TARA,26,0.538461538
BUSTER,CROW,PENNY,26,0.692307692
GALE,LOU,SURGE,26,0.576923077
BROCK,JESSIE,SURGE,26,0.653846154
GALE,SANDY,TARA,26,0.769230769
GENE,LEON,SPIKE,26,0.384615385
GUS,OTIS,STU,26,0.615384615
MORTIS,PENNY,SPIKE,26,0.384615385
BUSTER,JESSIE,TARA,26,0.653846154
JESSIE,PIPER,SURGE,26,0.461538462
BYRON,SANDY,STU,26,0.653846154
LEON,MORTIS,TARA,26,0.653846154
COLT,GENE,SURGE,26,0.307692308
COLT,LEON,RICO,26,0.307692308
GUS,PENNY,TARA,26,0.576923077
MAX,RICO,SANDY,26,0.653846154
COLT,PIPER,TARA,26,0.423076923
MORTIS,PIPER,SURGE,26,0.538461538
BUSTER,GENE,GUS,26,0.653846154
GALE,MORTIS,NITA,26,0.307692308
GENE,JANET,SURGE,26,0.769230769
DARRYL,SANDY,SURGE,26,0.5
FRANK,PIPER,SURGE,26,0.461538462
NITA,PENNY,SURGE,26,0.461538462
CROW,SANDY,STU,25,0.56
CARL,GUS,LEON,25,0.28
LEON,MAX,RICO,25,0.48
COLT,SPIKE,SURGE,25,0.56
CROW,GALE,STU,25,0.44
MORTIS,PENNY,SURGE,25,0.6
BIBI,GENE,RICO,25,0.56
COLT,GUS,SANDY,25,0.52
NITA,RICO,SANDY,25,0.48
COLT,PENNY,SURGE,25,0.44
COLT,MAISIE,RICO,25,0.24
BIBI,GENE,STU,25,0.48
NITA,PIPER,SURGE,25,0.4
EMZ,STU,SURGE,25,0.6
FANG,LEON,TARA,25,0.6
CHESTER,COLT,SURGE,25,0.4
ASH,PENNY,RICO,25,0.4
BUZZ,GUS,TARA,25,0.72
AMBER,GALE,PENNY,25,0.6
CHESTER,GENE,JESSIE,25,0.4
GENE,MAISIE,TARA,25,0.68
PENNY,PIPER,SURGE,25,0.44
GUS,MAISIE,TARA,25,0.76
MAX,SANDY,SURGE,25,0.6
POCO,RICO,SURGE,25,0.24
MORTIS,PENNY,TARA,25,0.52
BO,SANDY,SPIKE,25,0.68
BIBI,SPIKE,STU,25,0.72
MAX,PIPER,SURGE,25,0.68
ASH,GUS,STU,25,0.44
AMBER,GENE,TARA,25,0.52
BO,GALE,RICO,25,0.32
MAX,MORTIS,RICO,25,0.44
CARL,PENNY,TARA,25,0.68
BYRON,GALE,SURGE,25,0.48
DARRYL,PIPER,RICO,25,0.36
SANDY,SPIKE,STU,25,0.52
COLT,LEON,SURGE,25,0.4
BROCK,JESSIE,SANDY,25,0.4
CROW,GENE,STU,25,0.64
NITA,SANDY,SURGE,24,0.833333333
CROW,JESSIE,TARA,24,0.541666667
